4395004,14.00,3.05
4400004,14.01,3.17
4405000,14.03,3.05
4410000,14.04,2.99
4415004,14.06,3.29
4420000,14.08,3.29
4425000,14.09,3.35
4430000,14.11,3.17
4435004,14.12,3.35
4440000,14.14,3.35
4445004,14.16,3.11
4450004,14.17,2.99
4455000,14.19,2.99
4460000,14.20,3.17
4465000,14.22,3.17
4470000,14.23,3.23
4475000,14.25,3.48
4480004,14.27,3.23
4485004,14.28,3.05
4490000,14.30,3.23
4495000,14.32,3.17
4500000,14.33,3.11
4505000,14.35,3.11
4510004,14.36,3.05
4515000,14.38,3.29
4520000,14.39,3.23
4525000,14.41,3.29
4530004,14.43,3.23
4535000,14.44,3.23
4540000,14.46,3.17
4545004,14.48,3.23
4550000,14.49,3.23
4555000,14.51,3.11
4560004,14.52,2.93
4565000,14.54,3.11
4570000,14.55,3.23
4575000,14.57,3.41
4580000,14.59,3.35
4585000,14.60,3.41
4590000,14.62,3.23
4595004,14.64,3.29
4600000,14.65,3.17
4605000,14.67,2.99
4610000,14.68,3.05
4615000,14.70,3.11
4620000,14.71,3.17
4625000,14.73,3.17
4630000,14.75,3.11
4635000,14.76,3.29
4640004,14.78,3.23
4645004,14.79,3.11
4650000,14.81,3.05
4655000,14.82,3.05
4660000,14.84,2.99
4665000,14.85,3.11
4670004,14.87,3.05
4675004,14.89,3.41
4680004,14.90,3.41
4685004,14.92,3.35
4690000,14.94,3.11
4695000,14.95,3.17
4700000,14.97,3.17
4705000,14.98,2.99
4710004,15.00,3.17
4715000,15.01,3.11
4720004,15.03,2.99
4725004,15.04,2.99
4730004,15.06,3.29
4735000,15.08,3.29
4740000,15.09,3.23
4745004,15.11,3.23
4750000,15.13,3.23
4755004,15.14,2.99
4760000,15.16,3.11
4765000,15.17,3.17
4770004,15.19,3.11
4775004,15.20,3.11
4780000,15.22,3.23
4785000,15.24,3.35
4790000,15.25,3.48
4795000,15.27,3.23
4800004,15.29,3.11
4805000,15.30,3.11
4810008,15.32,3.05
4815004,15.33,2.93
4820000,15.35,3.17
4825000,15.36,2.93
4830000,15.38,3.11
4835004,15.39,3.23
4840000,15.41,3.35
4845004,15.43,3.29
4850000,15.44,3.29
4855000,15.46,3.23
4860000,15.47,3.17
4865000,15.49,3.17
4870000,15.51,3.11
4875004,15.52,2.93
4880000,15.54,3.11
4885004,15.55,2.99
4890000,15.57,3.35
4895004,15.58,3.23
4900000,15.60,3.23
4905000,15.62,3.11
4910004,15.63,3.29
4915004,15.65,3.17
4920000,15.66,3.11
4925004,15.68,3.05
4930004,15.69,3.17
4935000,15.71,3.05
4940004,15.73,3.17
4945000,15.74,3.11
4950000,15.76,2.99
4955004,15.77,3.05
4960000,15.79,3.05
4965000,15.80,2.93
4970000,15.82,3.23
4975000,15.83,3.35
4980000,15.85,3.17
4985000,15.86,2.93
4990000,15.88,2.99
4995000,15.90,3.41
5000000,15.91,3.54
